uid,reg_date,device,gender,country,age
74336073,2016-11-13,and,M,USA,21
50929913,2017-09-20,and,M,BRA,27
36235604,2017-10-03,iOS,F,BRA,28
47226653,2017-11-25,and,M,USA,22
50269109,2018-02-09,iOS,F,DEU,20
56962660,2018-03-14,and,F,USA,19
11501783,2017-08-31,iOS,F,USA,15
59412803,2017-05-10,iOS,F,DEU,26
43287557,2017-08-16,and,M,BRA,22
69834731,2017-04-11,and,F,USA,15
99354928,2016-05-16,iOS,M,USA,30
76605508,2018-03-03,and,M,BRA,16
41918661,2018-03-06,iOS,F,DEU,27
61537554,2017-08-22,and,F,DEU,48
24344253,2017-12-18,iOS,M,USA,17
23597216,2017-08-08,iOS,M,BRA,18
60298902,2018-01-11,iOS,F,USA,51
33581995,2016-07-18,iOS,F,USA,24
37451085,2015-08-10,and,M,TUR,32
21787354,2017-02-22,and,F,CAN,16
76917253,2017-11-20,and,F,TUR,16
20620050,2015-08-06,and,F,BRA,18
12588255,2017-07-28,iOS,M,USA,19
55698380,2017-02-15,and,F,USA,38
25701692,2016-10-28,and,M,DEU,25
31936100,2017-09-07,and,M,TUR,38
33038856,2016-05-11,and,M,DEU,16
69636741,2017-07-03,and,F,USA,17
22149816,2017-03-19,and,M,BRA,15
92208632,2017-05-03,iOS,M,BRA,21
20870292,2017-01-04,and,F,TUR,43
47414436,2016-12-08,and,F,USA,18
72843301,2017-12-20,iOS,M,FRA,36
56160254,2017-08-05,and,F,USA,17
75481345,2018-02-26,and,M,CAN,31
21521110,2017-11-06,iOS,M,TUR,15
39595971,2016-11-09,iOS,M,TUR,20
59029761,2017-01-26,and,F,DEU,23
34089523,2018-03-04,iOS,M,USA,16
64505336,2017-07-26,iOS,M,USA,36
50107401,2018-03-14,iOS,M,BRA,15
31585086,2018-03-07,and,F,USA,18
13028013,2018-03-08,and,F,USA,16
90750626,2018-02-09,and,M,USA,16
45846338,2016-04-15,and,M,BRA,22
65676005,2017-08-04,and,F,USA,24
65592942,2018-02-16,and,M,BRA,17
99286911,2017-03-23,and,M,USA,18
56994526,2018-01-25,iOS,F,BRA,31
50679866,2017-08-26,and,M,USA,16
28311961,2017-12-08,iOS,M,USA,16
79246319,2017-03-21,and,M,BRA,26
92144879,2016-11-04,iOS,F,TUR,21
80637004,2017-12-07,iOS,M,USA,16
86290580,2018-03-10,and,F,CAN,15
95747104,2017-09-15,and,M,DEU,19
97617869,2017-08-09,iOS,F,USA,18
78427244,2018-03-12,and,F,BRA,31
88249907,2015-08-26,iOS,M,USA,17
90672033,2017-06-02,iOS,F,USA,24
88730549,2017-12-02,and,M,DEU,37
39781126,2017-10-08,and,F,BRA,21
69602139,2018-02-09,iOS,M,FRA,19
51185789,2015-10-04,and,M,USA,25
17510930,2016-07-13,and,M,USA,40
47317711,2017-11-13,iOS,M,TUR,21
36325204,2018-02-16,and,F,BRA,15
84990828,2017-11-27,and,F,DEU,18
48185138,2018-03-18,and,F,USA,28
58825772,2017-02-26,iOS,F,BRA,29
54829351,2017-08-24,and,F,USA,17
34965886,2017-10-28,and,F,FRA,20
90713857,2018-03-14,iOS,M,DEU,42
93946783,2017-06-08,iOS,M,BRA,16
23899652,2017-09-03,iOS,M,USA,25
80607789,2016-06-07,and,F,DEU,17
13900694,2017-01-28,and,M,FRA,18
89553509,2016-10-13,and,M,TUR,17
59613488,2018-03-01,and,F,USA,16
58589585,2018-03-14,iOS,F,USA,27
34203897,2017-06-30,iOS,F,USA,17
73041216,2017-11-01,iOS,F,FRA,16
64242108,2018-02-13,and,F,BRA,26
20099939,2017-12-15,iOS,F,DEU,26
62630406,2017-10-24,iOS,F,USA,24
41564632,2017-09-07,and,F,USA,28
84230358,2018-01-13,iOS,F,USA,16
56523262,2017-12-12,iOS,F,DEU,19
15814932,2018-02-23,iOS,F,BRA,19
54598647,2018-02-20,and,F,USA,19
42468134,2017-06-15,and,F,DEU,23
53785294,2016-05-25,and,F,BRA,20
45798532,2017-07-24,and,F,DEU,28
16030068,2016-04-10,and,F,DEU,19
70962007,2017-08-12,iOS,M,FRA,26
38689324,2017-02-13,iOS,M,FRA,20
33351370,2016-09-15,iOS,M,DEU,27
59529855,2015-12-21,iOS,F,USA,30
14304635,2016-11-09,and,M,USA,16
21565960,2018-03-04,and,M,USA,16
49643944,2017-11-19,iOS,M,USA,16
13739493,2018-01-28,iOS,M,TUR,26
96401721,2017-09-28,and,M,USA,16
40355303,2017-12-13,and,F,FRA,16
62019156,2017-11-11,iOS,M,USA,24
23974614,2016-12-01,and,F,USA,58
97296638,2017-01-03,and,F,USA,16
36444454,2015-11-26,iOS,F,USA,21
48911608,2017-08-21,iOS,F,USA,21
47915934,2015-03-20,and,M,USA,18
35769462,2017-11-11,iOS,M,TUR,28
92366781,2017-12-07,and,M,USA,24
51011763,2016-06-27,iOS,M,BRA,28
25252725,2017-10-27,iOS,F,USA,22
90193762,2017-09-18,and,F,USA,17
14983986,2017-10-26,and,F,USA,46
17593408,2017-09-22,and,F,USA,27
52515180,2017-04-06,iOS,M,TUR,19
41167559,2016-11-15,iOS,M,BRA,27
21960380,2017-07-12,and,F,FRA,31
98581404,2017-05-23,iOS,M,DEU,18
44125530,2017-12-11,and,F,USA,16
15566339,2018-02-23,and,F,DEU,39
65135873,2018-02-24,iOS,F,USA,19
64022887,2016-12-14,and,F,DEU,25
72964951,2017-10-24,and,F,BRA,20
32235485,2017-12-16,and,M,USA,18
17908250,2017-05-17,and,F,TUR,22
62890717,2016-11-29,iOS,F,USA,27
60129733,2018-01-26,iOS,F,FRA,29
62404145,2018-01-16,and,F,DEU,21
29725794,2018-02-13,iOS,F,USA,24
40704253,2017-04-15,iOS,M,USA,19
99746637,2016-09-29,iOS,M,FRA,20
76237641,2016-03-21,iOS,F,BRA,19
51349580,2018-01-30,and,M,USA,17
68553950,2017-10-26,iOS,F,USA,19
91967508,2017-11-09,and,M,BRA,20
77453934,2017-05-04,and,F,BRA,15
79375859,2017-07-30,iOS,F,BRA,25
60203210,2017-08-10,iOS,F,DEU,23
73179474,2015-10-06,and,F,FRA,16
36036407,2018-01-31,iOS,M,TUR,23
26882073,2017-11-19,and,M,USA,29
50874724,2018-03-15,iOS,F,FRA,29
45223257,2016-07-17,and,M,BRA,20
45342064,2017-09-03,and,F,TUR,34
99122211,2017-12-26,iOS,F,CAN,20
41753284,2017-07-25,iOS,F,USA,25
22069274,2017-10-17,and,M,CAN,33
60293174,2016-06-01,and,M,DEU,30
71790502,2017-10-05,and,F,TUR,21
93710883,2017-01-16,and,F,TUR,28
61334082,2018-03-13,and,F,USA,26
65906518,2018-03-08,and,F,TUR,47
62132724,2017-09-12,and,F,BRA,23
84550374,2018-02-02,iOS,F,TUR,28
70869619,2018-02-11,and,M,FRA,18
79591146,2016-09-25,iOS,M,TUR,18
18931659,2016-09-15,iOS,M,DEU,15
70720257,2017-06-30,iOS,F,USA,36
26217378,2016-07-30,iOS,M,BRA,30
98749348,2017-04-24,iOS,M,USA,23
54791919,2017-10-24,and,F,FRA,16
99167565,2017-01-22,iOS,M,USA,23
89317212,2017-12-24,and,M,DEU,22
95866359,2018-03-10,and,M,USA,17
70822838,2018-01-04,iOS,F,USA,22
60537520,2018-01-18,and,M,FRA,16
71599102,2017-07-16,and,F,DEU,40
17896756,2016-04-05,and,F,USA,27
42814715,2017-06-08,iOS,F,USA,41
18477063,2017-11-10,and,M,USA,22
51245085,2018-01-23,iOS,F,DEU,19
80208523,2017-02-13,and,F,USA,21
29779141,2017-11-22,and,F,USA,35
82218140,2016-02-13,iOS,F,CAN,28
58018995,2016-09-30,iOS,M,BRA,15
34702676,2017-05-22,iOS,F,DEU,26
28638560,2017-12-13,iOS,F,USA,17
35436396,2015-08-01,and,F,TUR,15
76742902,2015-06-11,iOS,F,USA,34
27452039,2018-03-08,and,F,USA,33
29616074,2016-04-29,and,M,USA,53
64666437,2017-04-22,and,F,USA,18
90610039,2015-07-30,and,M,USA,54
20819509,2016-04-04,and,F,USA,21
91833179,2016-02-05,and,F,USA,30
14525730,2017-03-20,and,M,BRA,15
74845348,2017-10-25,and,M,BRA,16
76443295,2017-12-23,and,F,USA,23
33934469,2017-05-22,iOS,F,USA,48
11215368,2017-12-15,iOS,F,DEU,28
96651816,2017-10-17,iOS,M,USA,17
61438945,2017-09-08,iOS,M,FRA,17
61105291,2017-03-26,and,F,USA,17
84310590,2017-12-09,iOS,F,USA,23
17389784,2016-08-18,iOS,F,USA,38
59502574,2018-02-17,and,F,USA,20
35085849,2017-08-08,and,M,DEU,16
48731501,2018-01-27,iOS,F,USA,34
82635764,2016-02-10,and,M,BRA,19
56961654,2018-02-16,and,F,USA,23
25221008,2016-07-10,and,F,DEU,19
48274558,2018-03-12,iOS,M,DEU,16
44392005,2017-05-22,and,F,USA,21
74790375,2017-06-09,iOS,F,USA,18
50736635,2017-05-15,iOS,M,BRA,15
25931511,2017-09-28,and,F,BRA,19
33227552,2018-03-16,and,F,BRA,30
65296957,2015-11-13,and,M,USA,19
70665371,2017-06-17,and,F,USA,15
78862030,2016-01-27,and,M,USA,22
57551800,2018-01-30,and,M,BRA,26
40084509,2016-03-05,iOS,M,USA,19
68989725,2016-08-08,and,F,TUR,17
37614645,2015-08-18,iOS,F,TUR,16
36564783,2015-05-25,and,F,USA,22
65219146,2017-11-27,iOS,M,USA,15
21386344,2016-07-29,iOS,F,DEU,20
33593630,2017-07-02,and,F,USA,15
89345508,2015-10-17,and,F,USA,31
23235038,2017-11-20,iOS,M,TUR,20
36385768,2017-10-25,and,M,FRA,24
17745504,2017-12-15,iOS,M,TUR,19
99845027,2018-02-05,and,F,BRA,30
40869516,2016-06-05,iOS,M,USA,29
45126633,2017-05-31,and,M,USA,21
72366867,2018-02-20,and,F,USA,24
56381582,2017-09-07,iOS,M,USA,20
32036236,2016-05-15,and,F,USA,19
81235474,2017-08-20,and,M,USA,24
26113087,2017-03-19,iOS,F,BRA,18
25780776,2017-07-10,and,F,USA,30
31225067,2016-07-08,iOS,F,FRA,43
88669723,2017-09-07,iOS,F,USA,16
67234476,2018-03-14,and,M,BRA,20
70193784,2018-01-13,iOS,F,BRA,32
57068904,2015-06-26,iOS,M,FRA,15
83706399,2015-10-25,and,F,DEU,20
78979300,2016-07-03,and,M,BRA,20
98577883,2018-02-19,iOS,M,USA,15
57368452,2018-02-10,iOS,F,USA,27
72421753,2017-12-30,iOS,M,USA,15
22589442,2016-02-29,iOS,F,USA,27
87935762,2018-03-15,iOS,M,TUR,64
71264593,2018-03-06,and,M,BRA,17
33952500,2017-09-23,iOS,M,FRA,17
65398616,2017-06-03,and,M,USA,17
35582920,2018-02-20,and,M,BRA,20
75186849,2017-12-20,and,M,CAN,21
55535007,2016-12-19,and,F,FRA,20
59824527,2018-02-15,iOS,M,DEU,17
29637744,2016-10-14,and,M,FRA,15
65818581,2017-08-22,and,M,BRA,42
32898256,2017-06-14,iOS,M,FRA,44
93465161,2017-01-03,iOS,F,BRA,22
40892731,2017-06-03,and,M,CAN,17
34572929,2017-07-04,iOS,M,BRA,34
41555648,2016-12-05,and,M,FRA,43
67249341,2018-02-28,and,M,FRA,21
61204425,2018-02-23,iOS,F,USA,17
62350924,2017-03-24,and,F,TUR,19
39249226,2017-12-24,and,M,BRA,16
26097942,2018-03-06,iOS,M,BRA,17
12119121,2017-06-06,and,F,USA,16
42331078,2018-02-08,and,M,TUR,26
83306155,2018-03-13,and,F,FRA,16
12549978,2015-12-02,and,F,BRA,15
51071963,2017-09-19,iOS,F,USA,38
91803287,2017-03-29,iOS,F,USA,35
50130036,2017-06-02,iOS,M,DEU,21
38979825,2017-08-03,iOS,F,USA,16
48441073,2015-09-10,and,F,USA,16
59721670,2017-10-08,and,M,USA,18
95670061,2018-01-02,iOS,F,USA,21
25061431,2017-07-05,and,M,CAN,15
57927663,2017-10-16,iOS,M,USA,30
99661034,2016-01-03,and,M,TUR,45
75134120,2018-01-16,iOS,M,USA,25
75063895,2018-01-26,iOS,F,USA,32
13641774,2017-06-26,and,F,BRA,67
17482026,2017-11-17,iOS,F,CAN,19
39653106,2017-12-24,and,M,USA,17
71139324,2017-07-11,and,M,USA,25
62288362,2017-10-30,iOS,F,BRA,24
35664723,2017-09-03,and,F,BRA,18
74887133,2017-11-01,iOS,M,DEU,38
77971108,2017-11-16,iOS,M,USA,16
79297213,2018-02-19,iOS,M,BRA,17
79484185,2017-05-01,and,F,USA,17
74141462,2017-05-29,iOS,M,BRA,17
59961706,2017-04-07,and,F,BRA,16
93162244,2017-07-14,and,M,DEU,15
28986638,2018-01-13,and,M,USA,19
72411640,2017-07-23,and,F,FRA,22
47580291,2018-01-18,and,F,BRA,48
95848598,2017-08-31,iOS,F,USA,22
76784065,2018-01-09,and,F,USA,23
65571518,2017-08-19,and,F,CAN,15
29390023,2017-03-13,iOS,F,USA,26
80667949,2017-10-06,and,F,BRA,35
50206175,2017-06-01,and,F,FRA,17
32509306,2016-10-14,and,F,CAN,50
59466245,2017-12-19,iOS,F,TUR,23
66750146,2015-08-31,and,M,BRA,26
90328945,2017-11-12,iOS,M,TUR,19
74544399,2018-03-09,and,M,BRA,40
49235843,2016-06-13,and,M,BRA,25
33572289,2017-05-16,and,M,USA,17
82516973,2017-12-06,and,F,BRA,17
14088343,2018-03-06,and,M,USA,35
57335032,2016-02-26,and,F,USA,17
90833229,2018-03-01,iOS,M,USA,29
63246639,2017-12-13,and,M,BRA,15
17421758,2017-07-04,and,M,DEU,25
69928697,2016-08-14,and,F,BRA,15
92716194,2018-03-17,and,F,USA,21
30403323,2015-08-09,and,M,USA,20
43655294,2018-03-17,iOS,F,BRA,15
80774988,2016-10-30,and,F,BRA,31
66188311,2017-09-15,and,F,FRA,22
45306800,2017-06-25,and,F,USA,15
44241234,2017-10-23,iOS,F,USA,21
28229331,2017-05-22,and,F,FRA,16
39884808,2017-07-07,and,F,USA,23
47691459,2017-10-29,and,F,USA,29
47320030,2017-03-23,and,M,BRA,42
21490651,2017-11-18,iOS,F,DEU,18
55192289,2017-06-09,and,F,TUR,40
54454905,2017-12-12,and,M,FRA,28
90451687,2018-03-04,and,M,DEU,16
58849421,2017-09-06,iOS,F,DEU,21
72309321,2016-09-20,and,M,USA,16
21462907,2016-06-24,iOS,F,USA,15
47676097,2018-03-01,and,F,DEU,30
36723682,2015-11-28,and,F,USA,17
18395579,2018-01-19,iOS,F,TUR,76
13351276,2017-09-17,and,M,USA,19
56853818,2017-11-30,iOS,F,USA,28
74103440,2016-05-21,and,M,DEU,20
75426886,2016-01-23,iOS,F,BRA,15
54456505,2016-03-12,and,F,DEU,35
85203498,2018-03-02,and,F,BRA,23
37756499,2017-03-28,and,M,BRA,49
57015934,2017-04-17,iOS,F,BRA,15
95383837,2017-12-04,and,F,USA,25
20623592,2016-01-21,iOS,M,TUR,22
79079696,2018-02-17,and,M,BRA,21
12919576,2018-01-27,and,F,DEU,15
38482236,2016-09-18,and,F,DEU,20
95818492,2016-09-01,iOS,M,USA,18
74004965,2017-04-05,and,M,FRA,41
79394046,2016-04-30,and,M,BRA,33
38316481,2017-07-17,and,F,USA,25
89163853,2017-10-18,iOS,M,BRA,37
77207152,2016-10-15,and,F,BRA,42
86377568,2017-10-11,and,F,USA,19
14464598,2017-02-03,and,M,USA,22
27233628,2018-03-01,and,F,BRA,17
81603064,2015-09-30,iOS,M,USA,15
16818600,2017-02-15,and,M,USA,17
45529331,2017-11-28,and,M,BRA,25
45970536,2016-11-13,iOS,M,USA,16
59944007,2017-09-08,and,M,CAN,31
46310518,2015-12-05,and,F,USA,30
34252492,2017-11-24,iOS,F,USA,19
49780313,2017-11-16,and,M,BRA,26
35023256,2017-01-08,and,M,USA,20
25064496,2017-06-21,and,M,FRA,17
42760479,2018-01-22,and,M,USA,22
45905658,2017-08-28,iOS,F,BRA,25
15335927,2016-11-07,iOS,M,BRA,22
38571159,2017-10-28,and,F,USA,15
87593321,2017-04-15,and,F,DEU,26
42665743,2017-03-23,and,F,USA,16
35246322,2018-01-27,iOS,M,BRA,21
54309488,2018-01-22,and,M,TUR,17
65343811,2018-03-11,and,F,USA,18
80908227,2015-08-24,iOS,M,BRA,37
96724068,2017-11-07,iOS,M,BRA,19
73010803,2017-12-15,iOS,F,BRA,23
34973086,2017-11-17,and,M,TUR,19
67804702,2018-01-09,iOS,F,USA,15
65197261,2017-11-30,iOS,F,TUR,19
26924360,2015-08-18,iOS,F,DEU,15
17064126,2016-10-23,and,M,USA,15
47971194,2017-11-30,iOS,M,USA,19
43296960,2016-06-07,iOS,F,USA,19
34062075,2018-01-05,and,F,BRA,20
46233141,2018-01-31,iOS,M,USA,16
64433915,2017-12-18,and,M,CAN,21
66489934,2017-09-23,and,F,BRA,28
99096540,2017-01-20,and,F,USA,21
70003507,2018-03-18,and,F,USA,23
75215396,2016-12-22,and,F,TUR,18
33690528,2016-03-22,and,M,BRA,15
33826221,2017-08-15,and,M,USA,17
90036587,2018-01-31,iOS,M,USA,15
64049148,2018-01-24,iOS,F,BRA,24
61615017,2017-11-29,and,M,FRA,34
32163883,2017-10-21,and,M,USA,26
40741614,2017-03-12,and,M,BRA,22
19460132,2016-11-18,and,F,USA,20
11476553,2017-01-13,iOS,F,BRA,24
11715313,2017-10-18,and,F,DEU,21
79145010,2017-12-23,iOS,M,CAN,22
25820781,2018-03-16,iOS,F,FRA,37
75865180,2018-03-04,and,M,CAN,27
76257628,2016-12-26,and,F,USA,15
36765962,2018-02-23,iOS,F,BRA,25
76045390,2017-12-05,iOS,F,TUR,29
92894749,2017-09-16,and,M,BRA,21
73301192,2018-01-21,and,F,USA,19
62812523,2016-08-12,iOS,F,USA,16
12687661,2016-05-02,and,F,USA,24
85058939,2016-11-17,and,M,USA,26
29980110,2017-05-10,iOS,F,USA,23
88627696,2017-12-28,iOS,F,USA,35
88409224,2018-03-18,and,M,USA,29
60849345,2018-03-01,and,F,USA,19
14905786,2017-12-17,iOS,M,USA,16
25244618,2017-09-14,iOS,M,CAN,32
41416096,2017-12-16,and,F,FRA,18
49268731,2017-10-19,and,F,TUR,15
70216187,2015-04-28,and,M,BRA,38
99342148,2017-04-25,iOS,M,BRA,26
64215625,2017-05-04,and,M,USA,16
91309986,2016-10-25,and,M,USA,29
56640407,2017-11-02,and,F,BRA,21
95348922,2018-01-22,iOS,F,FRA,48
90154860,2017-12-14,iOS,M,BRA,18
17437240,2017-11-13,and,F,USA,34
86828583,2017-06-23,iOS,M,FRA,25
35361377,2017-10-20,iOS,F,BRA,25
46924881,2016-06-09,and,M,DEU,20
83411865,2018-03-13,and,M,USA,15
99070163,2018-02-09,and,M,USA,24
70710688,2017-11-28,iOS,F,USA,64
96283131,2017-05-09,and,M,BRA,19
20375572,2017-05-31,iOS,F,DEU,15
96828709,2017-02-23,and,M,USA,29
95256410,2017-12-11,and,F,USA,33
47653670,2017-12-17,iOS,M,USA,18
25261587,2017-11-25,iOS,M,USA,15
93364982,2017-09-21,and,F,BRA,24
73338238,2017-08-21,iOS,M,BRA,21
61728031,2017-08-11,and,F,FRA,18
34009080,2017-11-09,and,F,CAN,16
62878129,2017-10-29,and,F,BRA,15
62409502,2018-01-18,iOS,F,FRA,21
21821240,2018-01-10,and,M,BRA,20
27085714,2018-01-08,and,F,BRA,31
46906799,2017-11-02,and,M,USA,27
19011834,2018-01-29,and,F,USA,25
56749294,2017-06-16,and,F,USA,29
33492667,2018-02-13,iOS,F,TUR,17
78866269,2017-04-09,and,F,DEU,26
71008876,2016-01-03,and,F,TUR,46
91480585,2018-01-07,and,M,BRA,15
57934856,2016-07-24,and,M,BRA,32
20391274,2017-11-10,and,F,DEU,15
27935752,2018-01-29,and,F,USA,16
87078324,2017-11-06,and,M,BRA,27
47688917,2018-02-17,and,M,BRA,37
58625373,2017-10-27,and,M,USA,15
85104612,2016-08-09,and,M,DEU,29
79847151,2017-09-10,and,M,FRA,34
79736852,2017-10-20,iOS,F,USA,19
63309345,2016-03-25,iOS,F,USA,31
33719150,2018-02-22,and,F,BRA,18
71878572,2018-03-09,and,M,TUR,19
72472815,2017-09-11,and,F,USA,21
16898161,2016-05-22,and,F,DEU,19
69854608,2017-11-25,and,F,BRA,41
93217998,2016-05-06,and,F,USA,25
42006971,2018-02-19,iOS,F,USA,20
63040692,2017-08-29,and,F,USA,15
50330184,2016-12-01,iOS,F,USA,21
40430842,2015-10-28,and,M,USA,17
37533837,2016-12-17,and,F,USA,42
63523619,2015-12-05,and,F,BRA,19
61980956,2017-08-14,and,M,USA,36
34683072,2016-03-15,and,F,USA,18
83475712,2018-01-12,and,F,FRA,30
32255917,2017-08-21,and,F,DEU,22
94143432,2017-09-05,iOS,M,USA,19
65612555,2015-11-09,and,M,BRA,15
16903142,2015-10-08,and,M,USA,18
12876934,2018-03-18,and,F,USA,15
24040960,2016-09-24,and,M,BRA,18
93807634,2016-06-04,iOS,F,BRA,22
99126446,2017-01-02,iOS,M,DEU,46
23994974,2017-08-04,and,M,USA,32
71404109,2017-05-29,iOS,M,BRA,26
93951043,2018-01-11,iOS,F,TUR,23
56816725,2017-07-22,iOS,M,FRA,20
32509970,2018-03-16,iOS,M,BRA,16
16970839,2017-02-27,iOS,F,DEU,27
36592496,2018-02-28,iOS,F,FRA,24
59122767,2016-04-05,iOS,M,BRA,29
50041570,2016-02-03,and,F,TUR,22
86378377,2017-11-22,and,F,TUR,29
95763672,2017-12-15,iOS,M,BRA,27
92027316,2017-09-05,and,F,BRA,21
27635043,2017-06-24,iOS,F,USA,17
72618266,2018-03-16,and,F,BRA,19
65374424,2017-06-17,iOS,M,CAN,21
32968511,2018-02-19,and,M,TUR,18
12076440,2018-02-27,and,M,USA,45
75775102,2017-12-16,and,M,FRA,18
69821224,2016-04-13,iOS,F,FRA,34
16587497,2018-02-15,and,M,USA,31
21630840,2016-08-29,and,F,TUR,17
61825238,2016-11-06,iOS,F,TUR,18
12740285,2017-04-29,and,F,DEU,20
41900779,2018-02-27,and,F,TUR,15
16630498,2018-01-25,and,F,USA,16
11600545,2017-10-16,and,M,BRA,42
21037156,2017-02-15,and,F,TUR,26
81875025,2017-09-07,and,F,TUR,21
16837458,2015-10-25,and,M,DEU,27
71257596,2017-09-04,iOS,M,TUR,31
89169890,2016-05-14,and,M,BRA,37
47533810,2017-07-10,and,F,BRA,15
67945441,2017-09-27,iOS,F,USA,19
90925634,2015-11-08,and,M,BRA,18
32612022,2016-09-02,iOS,M,USA,16
26230869,2018-01-13,iOS,M,TUR,39
13559575,2017-04-21,and,F,DEU,25
30204047,2017-02-10,and,M,USA,17
30256715,2017-06-15,iOS,M,DEU,26
82752056,2017-05-12,and,F,USA,46
87390534,2017-02-22,iOS,F,BRA,20
18593377,2015-03-29,and,F,DEU,44
14270979,2018-02-24,iOS,M,DEU,24
66980952,2018-02-21,iOS,M,BRA,19
44407765,2017-11-22,iOS,M,BRA,33
91447808,2017-07-08,iOS,M,BRA,15
59792507,2017-09-20,iOS,M,USA,29
26902426,2017-07-27,iOS,M,BRA,28
88789459,2017-05-05,iOS,F,DEU,17
91816371,2016-07-06,iOS,M,BRA,28
92172654,2017-03-02,iOS,F,DEU,49
37259475,2018-02-10,iOS,M,BRA,25
98590270,2017-08-17,and,M,BRA,19
82224257,2017-02-12,and,M,BRA,15
60277782,2017-04-23,and,M,BRA,16
40916671,2017-02-19,and,M,TUR,18
72719613,2017-04-24,iOS,M,BRA,23
73264794,2018-02-27,and,M,USA,38
60313262,2017-11-08,iOS,M,USA,41
55611129,2017-10-08,iOS,F,BRA,16
71717990,2018-02-09,iOS,M,USA,29
74526347,2018-01-31,and,F,CAN,16
98817754,2016-09-10,iOS,M,CAN,44
65133567,2016-12-29,iOS,M,FRA,37
73433528,2017-02-16,and,F,BRA,59
32062180,2017-12-13,iOS,F,BRA,23
45318334,2017-07-13,iOS,M,TUR,20
54011477,2018-01-06,and,F,USA,28
66703207,2018-03-16,iOS,F,FRA,39
87336329,2017-02-09,and,M,USA,24
20453555,2018-01-23,iOS,F,USA,20
91819683,2018-03-17,and,F,DEU,28
74757872,2017-11-05,iOS,F,USA,29
71688345,2017-07-17,iOS,F,TUR,22
22607181,2017-11-27,and,M,BRA,35
23757149,2017-12-06,and,F,BRA,17
78021495,2018-01-25,iOS,M,USA,28
88364469,2016-02-16,and,M,USA,18
79545582,2017-09-19,iOS,F,BRA,28
45238424,2017-07-31,and,M,USA,16
30633148,2017-11-10,and,F,USA,39
37383908,2017-07-21,iOS,M,USA,30
50892501,2018-02-23,and,M,TUR,17
57700594,2015-12-27,iOS,F,USA,17
80610168,2018-01-16,iOS,F,USA,43
11677701,2017-09-27,and,F,DEU,15
40890461,2016-02-25,and,F,USA,24
97350174,2017-04-23,and,F,USA,20
86122149,2017-03-13,and,F,DEU,24
71643669,2017-07-08,and,F,USA,40
39473667,2016-05-05,and,M,USA,16
44994642,2018-01-14,and,M,FRA,19
85541490,2016-12-22,iOS,F,CAN,29
38510649,2017-11-21,iOS,F,CAN,22
39933152,2017-12-13,iOS,F,USA,40
70510548,2018-03-06,and,F,BRA,52
27401558,2018-01-07,and,M,TUR,23
17426524,2017-09-10,iOS,M,DEU,15
62515723,2016-07-13,iOS,M,DEU,17
48174278,2015-07-24,iOS,F,BRA,23
64406685,2017-06-01,and,M,USA,17
28442789,2016-09-19,and,F,BRA,17
51355082,2017-01-11,iOS,M,USA,15
72203584,2017-02-23,and,M,TUR,26
64097281,2017-06-09,and,M,USA,17
38229855,2018-02-01,and,F,CAN,17
95817701,2017-08-10,and,M,TUR,15
38107039,2017-01-13,iOS,M,DEU,15
47330741,2018-03-14,iOS,M,BRA,19
26847773,2016-11-02,and,M,DEU,19
58647356,2017-01-31,and,M,BRA,17
47243266,2016-08-16,and,F,BRA,53
40616801,2018-03-17,and,F,BRA,32
55145324,2018-02-28,and,F,BRA,15
85095351,2018-02-24,and,F,USA,32
91457199,2015-12-25,and,M,USA,15
65783236,2018-02-27,and,F,TUR,17
14189887,2017-04-10,iOS,M,FRA,23
97480070,2017-12-03,and,F,DEU,21
47263230,2018-01-25,and,M,FRA,23
16169788,2018-01-06,and,F,BRA,17
94301878,2018-03-01,and,F,FRA,30
47374623,2018-01-09,and,M,BRA,16
22045663,2017-03-15,iOS,M,FRA,15
93883508,2015-04-20,and,M,BRA,17
75906797,2017-07-30,and,F,USA,28
46763670,2017-05-04,iOS,F,TUR,30
18700143,2017-06-10,iOS,M,USA,17
36867217,2017-10-11,and,F,TUR,17
88685676,2018-01-24,and,M,BRA,25
87262252,2018-01-23,iOS,M,BRA,17
80025029,2017-05-04,and,F,BRA,19
61228395,2017-09-23,iOS,F,USA,16
37226686,2017-12-19,iOS,F,USA,34
95389172,2016-09-28,iOS,F,USA,16
57168495,2017-06-03,iOS,M,BRA,34
35885271,2018-02-02,and,F,USA,20
57561281,2017-08-30,iOS,F,BRA,17
47370721,2016-10-11,and,F,USA,27
50042445,2017-05-13,iOS,F,DEU,15
13759220,2017-10-24,and,M,DEU,17
87855412,2016-08-31,and,M,FRA,19
15634616,2018-03-11,iOS,F,BRA,36
20231029,2017-12-28,and,F,BRA,23
71404308,2017-04-29,and,M,USA,15
75360718,2017-06-08,and,M,BRA,67
65677235,2016-09-26,and,M,USA,15
26238789,2017-08-14,iOS,F,BRA,16
93123601,2015-10-11,iOS,M,DEU,18
47496281,2015-12-27,and,F,USA,19
86277324,2016-07-11,and,F,TUR,35
24701472,2018-01-10,and,F,BRA,25
89205247,2017-09-02,and,F,USA,15
78194565,2016-11-24,iOS,M,BRA,17
42460937,2017-12-30,iOS,M,BRA,20
62108004,2018-01-06,iOS,F,CAN,16
12981430,2017-02-27,iOS,F,USA,29
55485679,2017-03-25,iOS,M,USA,22
96140858,2016-08-27,and,M,FRA,16
