uid,reg_date,device,gender,country,age
22861010,2017-11-05,iOS,F,DEU,37
71495308,2016-10-16,iOS,M,TUR,25
22604929,2017-05-28,and,F,USA,35
98372136,2017-04-20,and,F,BRA,16
45014353,2017-01-28,and,F,USA,28
55645144,2016-08-01,and,F,TUR,17
82897479,2017-08-02,iOS,F,USA,47
30808916,2016-01-11,and,F,USA,16
36277398,2016-10-10,and,F,BRA,32
95543164,2018-01-09,and,F,DEU,16
17117966,2017-12-06,iOS,M,USA,19
28932980,2016-09-20,iOS,F,USA,24
17805390,2016-11-12,iOS,M,TUR,16
22572510,2018-03-06,and,M,USA,22
25288503,2016-01-20,and,F,BRA,15
45522243,2016-07-01,and,F,BRA,45
57798908,2017-03-22,iOS,M,BRA,19
58076563,2016-10-01,and,M,BRA,22
96523745,2016-11-16,and,M,CAN,20
34036189,2018-02-02,and,M,BRA,20
80349235,2018-02-18,and,M,TUR,18
36258444,2018-01-02,and,F,FRA,17
51277413,2018-03-09,iOS,F,USA,15
63293750,2018-02-18,and,F,USA,22
94417407,2018-01-03,iOS,F,USA,25
67824109,2017-07-31,iOS,F,USA,16
31517164,2017-07-08,and,M,USA,56
83662778,2018-03-10,and,M,BRA,47
83952023,2017-12-30,iOS,M,FRA,29
23674668,2017-10-20,and,F,TUR,25
61162855,2016-04-01,iOS,M,BRA,19
93366061,2016-07-15,and,M,TUR,24
15352615,2017-05-31,iOS,F,USA,17
66357262,2016-05-18,and,F,TUR,21
56388179,2017-07-10,and,M,TUR,24
98630766,2018-02-05,iOS,F,USA,37
82569566,2018-03-05,iOS,M,BRA,15
67779187,2017-05-12,and,M,CAN,15
92750980,2017-04-08,and,M,BRA,15
67397562,2017-12-31,iOS,M,BRA,45
92743540,2018-01-22,iOS,F,TUR,24
33103378,2017-09-04,and,F,BRA,33
16263538,2018-02-25,iOS,M,BRA,22
28634893,2018-02-10,and,M,DEU,40
62512798,2017-09-16,iOS,F,FRA,33
32991693,2017-04-13,and,F,USA,41
97791065,2018-03-10,and,F,BRA,18
34176205,2018-03-13,iOS,M,TUR,29
61479348,2017-09-01,and,F,FRA,27
88784633,2015-09-08,and,F,USA,18
94554096,2018-02-05,and,M,USA,42
80463535,2017-09-19,and,M,USA,16
21905872,2017-11-29,iOS,F,BRA,20
72799012,2016-08-11,and,M,USA,26
75586782,2017-11-20,iOS,F,DEU,19
50030717,2017-10-30,and,F,USA,25
24719947,2015-09-15,and,F,USA,27
26998208,2017-09-03,and,F,BRA,18
88114512,2016-07-31,and,F,BRA,37
91889190,2018-01-08,and,F,BRA,17
54945702,2015-10-12,iOS,M,CAN,27
67772036,2018-01-10,and,F,CAN,21
50901541,2017-06-15,and,M,FRA,19
12240675,2017-04-13,iOS,M,DEU,45
81135094,2017-02-03,and,M,BRA,22
99350987,2017-05-27,iOS,M,FRA,22
17972146,2017-08-12,and,M,BRA,28
30159021,2017-04-02,iOS,F,BRA,34
99407880,2016-02-25,and,M,BRA,20
36618139,2017-09-08,iOS,M,USA,39
56173120,2018-03-10,and,F,FRA,22
51585824,2018-02-17,and,M,USA,53
47306805,2017-09-27,and,M,USA,16
15957618,2016-09-23,iOS,M,FRA,15
25981639,2016-12-24,and,F,USA,18
17618422,2018-03-16,iOS,F,USA,30
50706116,2017-08-12,and,M,DEU,26
33388257,2017-06-12,and,M,USA,27
59846847,2018-02-05,and,F,BRA,17
45166540,2017-12-24,and,M,BRA,24
73487892,2017-01-11,and,F,USA,16
54751723,2017-08-28,iOS,F,CAN,25
90174041,2018-03-18,and,M,TUR,15
42821577,2016-05-04,iOS,F,USA,33
73784838,2018-03-18,iOS,F,USA,28
62934591,2018-03-02,and,M,BRA,19
13753069,2017-11-04,iOS,M,USA,43
77603707,2017-03-31,iOS,F,DEU,16
85286198,2016-06-29,and,F,FRA,16
56829349,2017-08-25,and,F,USA,29
37573706,2016-05-03,and,M,USA,33
70475932,2018-03-13,and,M,DEU,20
27517750,2017-03-27,and,F,BRA,58
46911942,2017-11-23,and,F,CAN,23
19691681,2017-01-20,and,F,USA,33
57346032,2017-11-14,and,F,USA,19
21623057,2016-09-20,and,F,TUR,21
80718741,2015-08-04,iOS,M,USA,36
29617434,2017-08-16,iOS,M,TUR,16
76400450,2018-02-22,and,F,DEU,30
44189147,2018-03-07,and,F,USA,19
39513579,2018-02-26,and,F,DEU,17
84847578,2016-08-04,iOS,M,USA,50
63997737,2017-12-22,iOS,F,BRA,18
20643045,2017-12-28,and,M,FRA,34
68354603,2017-11-18,iOS,M,USA,18
23296102,2018-02-18,and,F,TUR,17
90862401,2017-09-06,and,M,USA,19
98381440,2015-06-29,iOS,M,BRA,34
56726471,2016-07-20,iOS,M,USA,15
16092891,2018-03-11,and,F,USA,39
43233241,2015-10-15,and,F,DEU,16
17297972,2017-11-01,and,M,BRA,22
83305040,2018-01-23,and,F,USA,36
82168951,2018-01-13,and,F,USA,25
84143214,2017-08-13,iOS,M,BRA,19
32816116,2017-06-12,iOS,M,TUR,30
15696025,2018-03-08,iOS,M,FRA,27
80337821,2017-02-09,iOS,F,FRA,16
38298268,2017-04-11,and,M,USA,18
85317055,2018-02-11,iOS,M,FRA,41
72079251,2017-11-02,and,F,USA,16
49258735,2016-07-17,iOS,F,USA,15
17325052,2017-09-30,iOS,F,USA,17
33097171,2016-08-29,and,M,FRA,21
37814449,2016-01-02,and,F,BRA,25
99381970,2016-01-27,iOS,F,USA,22
69529966,2017-09-01,iOS,M,FRA,22
36832916,2017-12-12,iOS,F,DEU,20
24837856,2017-09-23,and,M,TUR,48
13758134,2018-03-17,iOS,M,TUR,22
64951191,2016-05-25,and,M,BRA,17
95953815,2017-10-08,and,F,DEU,42
56581146,2017-07-14,iOS,M,BRA,26
25218349,2016-07-16,iOS,F,USA,17
38232051,2018-01-27,and,F,USA,20
88263172,2016-02-27,iOS,M,USA,16
19451029,2017-05-20,iOS,M,USA,34
33334657,2018-01-09,and,F,BRA,25
33612090,2017-08-04,iOS,M,BRA,23
82377817,2017-11-17,and,M,BRA,32
39693908,2016-11-10,and,M,BRA,38
17262230,2018-01-20,and,F,DEU,19
65074789,2017-05-18,and,F,USA,26
15669353,2017-05-26,iOS,F,TUR,16
43979779,2016-04-07,and,M,BRA,23
53523090,2017-10-11,and,M,USA,21
41555931,2017-10-19,and,F,USA,25
76571744,2017-11-13,and,M,DEU,20
19489102,2017-07-17,and,F,DEU,18
95904884,2016-02-21,and,F,BRA,35
86335437,2017-06-06,and,M,BRA,15
34838669,2018-02-15,and,M,DEU,19
11367928,2015-10-23,iOS,F,USA,16
57170677,2015-10-07,and,F,BRA,15
95136411,2017-04-03,iOS,M,USA,21
68568102,2015-07-28,and,M,BRA,30
87226407,2017-08-10,and,M,DEU,19
70288685,2017-08-02,and,F,TUR,16
59713271,2017-09-24,and,M,BRA,18
37289054,2017-10-10,and,F,USA,26
83628367,2016-08-09,iOS,M,USA,20
44501799,2017-09-14,and,F,USA,60
22585040,2017-06-26,and,F,USA,20
60202293,2017-12-27,and,M,USA,42
49803873,2017-02-15,iOS,F,BRA,26
83789648,2017-07-23,iOS,F,USA,20
60893676,2018-03-13,iOS,M,TUR,16
79623149,2015-09-29,and,M,USA,37
56958723,2017-10-03,and,M,USA,36
70867134,2017-10-31,and,F,DEU,30
73966834,2018-01-16,and,F,DEU,31
97813808,2017-08-22,iOS,F,BRA,19
35008108,2016-07-06,iOS,M,USA,25
78861138,2018-02-10,iOS,M,USA,15
85248201,2017-11-29,iOS,F,BRA,33
82282482,2016-11-13,and,M,USA,22
90367605,2017-07-18,iOS,M,USA,19
40000296,2018-02-01,iOS,M,DEU,68
79372846,2016-07-07,and,F,DEU,33
67700648,2017-08-13,iOS,M,USA,18
92206357,2018-02-25,and,M,USA,18
83298299,2017-09-19,iOS,F,TUR,31
72921296,2018-01-31,and,F,USA,17
69925020,2015-10-17,and,F,USA,36
84852701,2017-05-25,iOS,M,TUR,19
32359876,2017-10-30,iOS,F,USA,21
64672528,2017-01-19,iOS,M,USA,68
71415838,2017-06-03,iOS,M,BRA,23
39651860,2018-01-05,and,M,BRA,31
89227835,2017-12-28,and,M,USA,17
67370695,2017-05-02,and,F,BRA,21
40161615,2016-02-11,iOS,M,BRA,34
55506649,2017-08-11,and,M,USA,15
80938684,2016-07-29,iOS,F,DEU,17
78729770,2017-11-12,and,F,USA,15
48736156,2017-09-23,and,M,FRA,19
14890111,2016-10-26,and,M,USA,26
90161112,2017-06-03,and,F,BRA,37
42694714,2017-10-09,and,M,FRA,19
41651868,2018-01-23,and,F,BRA,24
13133119,2018-02-20,iOS,M,USA,31
44300381,2017-11-30,and,F,USA,32
44631099,2016-08-30,iOS,M,BRA,15
86496046,2017-08-29,iOS,F,FRA,39
61649943,2017-06-04,and,F,USA,46
86618937,2017-06-02,and,M,DEU,24
66727414,2016-12-16,and,M,BRA,34
80032297,2017-12-10,and,F,USA,58
98858481,2017-11-23,iOS,M,DEU,23
41436388,2017-05-04,iOS,F,USA,15
96883429,2016-03-25,iOS,M,TUR,32
22238074,2016-09-04,and,M,DEU,15
75482018,2018-03-04,iOS,M,USA,24
21886657,2018-02-26,and,F,DEU,26
17812024,2016-05-22,and,M,DEU,18
83849480,2017-07-12,iOS,M,FRA,16
46897501,2016-03-29,and,M,USA,34
35575030,2017-07-31,and,M,BRA,33
96463442,2017-10-12,iOS,F,CAN,22
97665653,2017-10-08,iOS,F,USA,30
24900976,2017-12-29,and,M,TUR,16
69077866,2017-11-02,iOS,M,BRA,18
30663443,2017-01-30,and,F,DEU,22
38288909,2017-08-30,iOS,M,FRA,29
17706865,2017-12-25,iOS,M,USA,32
82589723,2016-04-09,and,M,USA,15
42754210,2018-02-27,and,M,BRA,17
33764838,2018-01-23,and,M,USA,19
98041739,2018-03-16,and,M,DEU,19
73471618,2017-02-15,and,M,USA,17
89776030,2017-08-03,and,F,TUR,18
19859370,2018-01-02,and,M,BRA,41
94437194,2018-02-09,and,M,USA,41
48890593,2015-08-07,and,F,TUR,16
14755111,2018-02-22,and,F,FRA,26
99057212,2018-02-17,and,F,USA,22
55273358,2018-02-24,iOS,M,BRA,37
35451409,2016-12-09,iOS,F,DEU,25
27987444,2017-09-18,iOS,M,USA,29
94866923,2017-11-17,iOS,F,TUR,43
42076164,2017-04-29,and,M,BRA,27
37605317,2017-08-10,iOS,F,USA,21
28954832,2017-04-03,and,F,TUR,29
35086414,2017-04-20,and,F,USA,20
21144127,2017-07-23,iOS,F,USA,15
59349906,2017-10-22,iOS,M,BRA,17
58286764,2018-02-26,iOS,F,BRA,32
92393301,2017-04-14,iOS,F,TUR,21
70272555,2016-09-02,and,M,USA,19
87330148,2018-03-01,and,F,CAN,17
96605963,2016-12-20,iOS,M,USA,32
65178275,2017-07-27,iOS,M,DEU,38
56968458,2017-02-25,and,F,USA,22
48879276,2018-01-23,iOS,M,CAN,18
46358691,2016-05-17,iOS,M,USA,23
37927826,2017-06-17,iOS,F,USA,15
57714575,2017-11-02,iOS,M,DEU,36
43480173,2017-07-20,iOS,F,BRA,25
34340371,2018-01-08,iOS,F,FRA,33
22329841,2018-01-01,and,F,USA,19
55894514,2015-12-15,and,F,DEU,19
34569150,2018-02-12,and,F,USA,19
73902788,2017-10-07,and,M,BRA,31
50169095,2017-09-13,iOS,M,DEU,32
57919090,2018-03-07,and,F,FRA,18
13769023,2016-11-17,iOS,F,TUR,16
55123312,2018-03-04,iOS,M,USA,25
66692107,2017-06-15,iOS,M,BRA,23
35658564,2017-04-24,iOS,M,BRA,18
63030803,2017-11-05,and,M,BRA,40
46356424,2018-03-14,and,M,DEU,27
54089743,2017-07-07,and,F,TUR,34
54454384,2017-12-24,and,F,CAN,22
56320966,2017-02-03,iOS,M,TUR,21
45812365,2017-06-10,and,F,TUR,19
66157948,2017-12-05,and,M,BRA,15
48571702,2017-07-30,iOS,M,FRA,19
43260620,2017-07-23,and,F,FRA,22
88384000,2017-11-10,and,F,BRA,37
64284044,2018-03-15,and,M,BRA,42
16873337,2016-05-24,and,F,USA,40
78621199,2017-05-11,iOS,M,BRA,35
41469522,2017-09-20,and,M,CAN,21
11941557,2017-10-09,and,F,USA,30
44378752,2017-05-16,iOS,F,TUR,22
50319306,2018-02-07,iOS,M,FRA,17
69627745,2015-10-28,and,F,BRA,18
43917616,2018-03-15,iOS,M,DEU,23
78505657,2017-05-20,and,M,CAN,15
84524365,2017-06-17,iOS,F,BRA,16
31430489,2017-02-08,and,F,TUR,16
62830729,2016-11-24,and,M,USA,23
74980310,2016-06-20,iOS,F,USA,64
69241005,2018-03-05,and,M,USA,17
85558216,2018-02-04,and,M,TUR,19
84830724,2017-03-09,iOS,M,BRA,15
88221628,2016-04-09,iOS,F,USA,16
44962248,2015-09-25,iOS,M,BRA,30
87998823,2016-08-23,iOS,M,USA,25
20451630,2018-03-09,iOS,M,USA,21
94055095,2016-03-30,iOS,F,BRA,16
99313555,2017-06-19,iOS,F,CAN,30
45674781,2016-05-13,and,F,USA,17
19476993,2015-08-21,iOS,F,USA,43
27006038,2018-02-05,iOS,F,USA,16
90233100,2017-11-28,iOS,F,DEU,21
66901856,2018-01-29,and,M,TUR,34
55317289,2017-05-30,and,M,FRA,32
58109752,2017-11-24,iOS,M,BRA,16
56355878,2017-06-11,and,F,DEU,16
90960932,2018-03-08,iOS,M,BRA,38
68168351,2018-02-14,iOS,M,USA,25
95366598,2017-10-03,and,M,TUR,21
58257165,2018-02-24,and,M,TUR,16
92689222,2017-10-01,iOS,F,USA,17
96411936,2018-02-18,and,F,USA,55
70044708,2018-02-08,iOS,F,BRA,19
46965985,2017-10-21,and,F,USA,25
70190594,2017-09-11,iOS,M,BRA,33
62499101,2016-11-08,and,M,BRA,16
33934679,2018-01-05,iOS,F,TUR,19
77965862,2017-07-11,iOS,F,FRA,40
45137183,2017-01-17,iOS,F,DEU,32
76561558,2017-11-18,iOS,M,USA,23
58370330,2016-10-30,and,M,TUR,20
59051147,2016-10-20,and,F,DEU,33
20145044,2017-01-19,and,F,USA,58
62775688,2016-02-28,and,F,TUR,27
37719579,2018-02-05,iOS,F,USA,24
69803948,2017-09-29,and,M,BRA,16
86929067,2015-10-24,and,F,DEU,19
81375196,2016-11-18,and,F,FRA,17
84281467,2017-06-07,and,M,BRA,18
52103711,2017-12-23,and,F,USA,16
52534243,2017-09-15,and,M,FRA,22
59578011,2017-01-23,and,F,DEU,22
46268506,2017-05-24,and,M,BRA,27
16605798,2017-05-27,iOS,M,BRA,27
14634652,2017-07-14,and,F,FRA,33
26316580,2017-10-13,and,M,DEU,16
70588280,2018-03-18,and,M,TUR,23
22622626,2016-09-21,iOS,F,BRA,23
91056520,2017-11-13,and,M,USA,28
72839407,2016-08-19,iOS,F,USA,20
29804657,2017-09-21,and,M,TUR,19
49279428,2016-11-22,iOS,F,DEU,15
69022567,2017-12-08,iOS,M,CAN,22
74537661,2017-05-23,and,M,USA,20
49666085,2017-07-30,and,F,USA,30
74802814,2017-09-09,and,M,TUR,77
87472750,2017-05-12,iOS,F,BRA,21
41754663,2017-12-07,and,F,USA,15
16439019,2017-06-23,iOS,F,BRA,16
23979906,2018-02-22,iOS,M,TUR,15
93929076,2018-03-18,and,M,USA,26
11248196,2018-02-20,and,F,BRA,18
21384946,2018-01-10,iOS,M,FRA,23
69564126,2017-08-25,and,F,BRA,15
89736559,2017-12-11,iOS,F,BRA,34
43160582,2017-09-13,iOS,F,TUR,22
11697944,2016-05-30,iOS,F,TUR,29
24148809,2017-07-23,and,F,BRA,38
92811316,2016-09-05,iOS,F,USA,22
72140660,2017-05-07,iOS,F,USA,23
14287160,2018-03-05,and,F,USA,21
29066185,2015-11-18,and,M,DEU,28
99968306,2018-03-06,iOS,M,BRA,29
49034111,2017-02-15,iOS,M,USA,18
35742802,2016-09-23,and,M,USA,17
38212043,2017-08-03,and,F,USA,23
32511969,2017-04-10,and,F,TUR,16
29726235,2018-03-05,iOS,M,BRA,32
55129151,2017-05-01,iOS,F,USA,38
43233956,2017-09-17,and,M,BRA,24
62547999,2016-11-17,iOS,M,DEU,28
61356075,2018-01-13,and,M,CAN,15
63844954,2018-02-27,iOS,F,FRA,36
81717385,2017-06-17,iOS,F,BRA,20
70604221,2016-05-11,iOS,F,USA,17
24079202,2018-03-15,and,F,USA,20
89569291,2016-05-31,iOS,M,FRA,23
11685432,2017-11-13,and,F,BRA,17
28815740,2017-08-14,iOS,M,USA,18
20367440,2016-06-26,iOS,F,BRA,20
41783885,2016-12-24,iOS,F,BRA,21
17651045,2018-01-30,iOS,F,USA,18
87496599,2017-07-11,and,F,USA,35
91454801,2016-12-09,and,F,BRA,20
56236779,2017-10-20,iOS,F,DEU,29
14447894,2018-01-28,and,F,TUR,18
33232514,2017-08-22,and,F,USA,39
50011797,2016-10-05,and,F,BRA,18
45819004,2017-09-01,iOS,M,DEU,18
57602600,2017-03-26,iOS,F,CAN,17
46598780,2018-02-04,and,M,USA,16
27721826,2016-09-29,iOS,M,USA,24
80470829,2016-04-27,and,M,USA,16
57029305,2017-12-03,and,F,USA,46
49109899,2016-12-25,and,M,BRA,24
30138562,2018-01-27,iOS,F,USA,44
74855796,2017-09-17,and,F,USA,16
96004093,2017-02-14,and,F,BRA,32
68561600,2017-10-01,and,F,USA,34
44142556,2015-06-13,and,M,BRA,26
90091651,2018-01-06,and,M,BRA,15
45291836,2015-08-15,iOS,M,TUR,42
24727954,2016-12-13,iOS,M,BRA,15
57589088,2018-02-17,and,M,BRA,35
32302135,2017-05-25,iOS,M,TUR,20
48420894,2018-02-17,iOS,F,TUR,23
21491547,2017-12-30,and,F,TUR,23
66487212,2017-12-13,iOS,F,BRA,35
45764643,2018-01-18,and,M,USA,28
74685447,2017-12-18,and,M,CAN,23
39686638,2017-02-18,and,M,TUR,25
13902182,2015-05-04,and,F,USA,17
88704812,2017-12-03,and,F,BRA,27
81327996,2017-02-21,and,M,TUR,17
95538635,2016-02-29,and,F,TUR,16
64385442,2017-11-11,iOS,F,USA,18
91316671,2016-08-21,iOS,M,BRA,17
39075136,2017-03-08,iOS,M,USA,15
68574457,2017-05-24,and,M,USA,20
37637466,2018-03-09,iOS,M,CAN,29
49499578,2017-10-06,and,M,BRA,33
70646728,2017-06-08,and,M,BRA,15
33802542,2018-01-22,and,F,BRA,30
30589075,2018-03-02,and,M,USA,38
48500946,2017-12-28,iOS,F,USA,24
21728458,2018-02-12,iOS,F,BRA,19
11317978,2017-10-08,and,M,USA,34
92504720,2017-01-28,iOS,M,USA,15
88336940,2017-12-07,iOS,M,USA,25
35640381,2017-05-02,and,M,BRA,32
36081256,2017-02-18,iOS,M,BRA,16
63985689,2017-10-12,iOS,F,DEU,19
99287068,2018-03-17,iOS,M,TUR,26
43261688,2017-11-29,iOS,M,USA,16
97823000,2017-10-09,iOS,F,USA,20
83727808,2017-10-31,and,M,BRA,19
64182607,2018-03-11,iOS,M,USA,15
97638056,2017-12-31,iOS,F,USA,15
88158396,2017-03-15,and,M,USA,32
70490617,2018-03-03,iOS,F,BRA,20
31439137,2017-08-28,iOS,F,USA,51
13572120,2018-01-17,and,F,FRA,28
37687231,2017-02-01,and,F,TUR,37
32079324,2018-03-15,and,M,USA,16
91907334,2017-11-27,iOS,F,USA,23
40815551,2018-02-06,and,F,BRA,20
99750472,2015-08-24,and,F,TUR,17
34148615,2017-09-06,and,M,BRA,25
63813627,2016-04-23,and,M,USA,17
74469748,2018-01-11,and,F,USA,18
55997312,2018-02-20,iOS,F,USA,47
79251488,2018-02-17,and,F,FRA,22
45588501,2016-11-27,and,F,USA,49
84006301,2017-08-25,iOS,F,TUR,25
50737856,2016-05-24,iOS,F,BRA,30
24366352,2017-05-02,and,F,BRA,25
32156211,2018-02-24,iOS,F,BRA,29
33372932,2017-10-15,and,F,TUR,34
73194768,2017-03-03,and,M,BRA,40
95821136,2018-02-22,iOS,F,FRA,32
59336220,2017-05-13,and,M,DEU,15
45784913,2017-05-15,iOS,F,BRA,16
69958731,2017-12-11,and,M,USA,22
75117014,2017-08-05,and,M,USA,27
75295228,2016-11-30,and,F,BRA,54
52607176,2018-03-01,iOS,M,FRA,19
40191965,2017-01-07,and,M,USA,16
73390211,2018-02-05,and,F,USA,42
55583616,2017-11-05,and,F,BRA,15
52291095,2017-12-28,and,M,DEU,24
33500616,2018-01-26,iOS,M,USA,16
65326997,2016-05-05,iOS,M,USA,15
87123501,2017-12-23,and,M,BRA,19
14688171,2018-02-11,and,F,USA,19
22842161,2015-04-03,iOS,M,CAN,18
41647985,2017-12-08,iOS,F,USA,20
60318661,2017-03-27,iOS,F,FRA,16
73506150,2017-05-02,and,M,USA,17
21041459,2017-02-17,and,F,USA,24
42175154,2015-12-22,iOS,M,TUR,42
63854867,2016-08-06,iOS,M,USA,21
97477450,2016-08-29,iOS,F,BRA,23
12179267,2018-01-18,and,F,USA,29
49962548,2015-10-11,and,F,BRA,29
24462594,2017-06-06,and,F,BRA,28
14919783,2017-08-09,iOS,F,DEU,15
46244143,2016-12-29,iOS,M,DEU,17
94805819,2016-08-08,and,F,USA,26
85581663,2016-12-04,and,F,USA,35
78931314,2017-08-01,and,M,BRA,19
19740994,2017-06-19,and,M,CAN,22
58020126,2017-10-30,and,F,BRA,29
56260362,2017-01-04,iOS,M,USA,25
85298600,2017-09-28,and,F,TUR,20
76433035,2017-07-19,and,M,BRA,33
68651596,2017-09-29,and,M,FRA,34
72297869,2017-07-15,iOS,M,TUR,32
41476325,2015-04-03,iOS,M,DEU,38
40666400,2018-02-26,and,F,DEU,20
74579475,2018-03-06,iOS,M,BRA,20
92854899,2018-03-03,iOS,M,USA,20
78851445,2016-12-12,iOS,F,BRA,27
43662327,2018-02-06,and,F,USA,25
40316452,2017-02-08,iOS,M,TUR,22
97498264,2017-12-31,and,M,USA,27
59218366,2017-01-18,iOS,M,BRA,23
14507707,2017-10-18,and,F,DEU,64
55119229,2017-12-26,and,M,USA,25
26618946,2017-08-05,and,F,USA,28
65814813,2018-01-10,iOS,F,FRA,28
31048678,2016-08-27,and,F,TUR,21
77714090,2017-10-26,iOS,M,USA,26
58249637,2017-09-26,and,F,USA,25
39346223,2016-04-08,and,M,USA,40
25010631,2018-02-13,and,M,USA,17
82980248,2016-09-04,iOS,M,BRA,17
77758273,2017-12-24,iOS,M,CAN,17
63084088,2017-09-02,iOS,M,FRA,32
58199191,2015-09-26,iOS,F,USA,25
35128203,2018-01-12,iOS,F,USA,37
93736363,2016-11-04,iOS,F,USA,21
43540718,2017-05-20,and,M,USA,21
93018135,2017-04-07,iOS,M,USA,20
66063483,2016-09-03,iOS,M,BRA,37
87202243,2015-12-18,and,F,FRA,21
99982660,2018-01-09,and,F,BRA,22
22136339,2017-01-21,and,F,DEU,29
88000066,2016-09-03,and,M,USA,21
50307510,2018-03-16,iOS,M,TUR,21
48072823,2017-11-09,iOS,M,CAN,35
28637017,2018-03-09,and,M,USA,23
99546006,2015-09-12,and,F,BRA,16
25588369,2016-06-05,and,M,USA,18
44810001,2016-08-07,and,F,TUR,25
73820142,2018-02-09,and,F,USA,15
73088312,2018-02-01,iOS,M,DEU,16
61859775,2016-09-22,and,F,DEU,16
86024176,2017-01-15,and,M,BRA,36
68150833,2016-11-27,iOS,F,BRA,24
90680074,2018-03-11,and,M,USA,27
38368086,2018-01-26,and,F,USA,15
13148154,2018-03-15,iOS,F,USA,36
34872293,2015-05-23,and,M,USA,16
63849451,2017-05-09,iOS,M,BRA,22
72887507,2016-08-02,and,M,USA,34
13378212,2017-03-02,iOS,M,USA,26
19277097,2018-01-21,iOS,M,BRA,23
22796412,2017-09-30,and,F,BRA,29
12392695,2018-03-09,and,M,USA,25
23928457,2018-01-18,and,M,TUR,59
83139943,2016-12-17,iOS,M,USA,16
20028373,2017-04-04,and,M,USA,21
42685113,2016-06-14,iOS,F,BRA,26
73702054,2018-02-17,and,M,FRA,19
18520660,2017-04-25,and,M,FRA,18
67908735,2017-02-22,and,M,USA,23
36954784,2017-11-29,iOS,F,USA,16
56299577,2017-11-12,iOS,F,FRA,47
56630363,2018-02-12,iOS,M,USA,21
52740316,2017-08-18,and,M,BRA,20
88736154,2017-01-08,and,F,BRA,19
73054763,2017-07-22,and,M,BRA,31
60421231,2018-02-26,iOS,M,USA,15
74645151,2018-02-22,and,F,BRA,23
13252990,2016-06-03,iOS,M,USA,16
23179567,2016-09-04,and,M,TUR,22
65483027,2017-11-25,and,F,USA,40
31589474,2017-11-27,iOS,M,USA,21
61195435,2016-10-23,and,F,BRA,49
94009858,2017-03-14,and,F,BRA,18
60699161,2017-09-15,and,M,DEU,20
92029979,2018-02-14,and,M,USA,15
94231622,2017-01-13,and,M,BRA,19
51230299,2017-01-22,and,F,USA,15
47072321,2017-03-27,iOS,F,BRA,21
92258839,2016-08-03,and,F,BRA,24
73324422,2017-12-31,iOS,F,DEU,36
47541278,2017-05-27,and,F,BRA,24
28902052,2016-08-23,and,M,CAN,18
61874375,2018-01-11,iOS,F,USA,17
25494681,2017-06-14,and,F,CAN,15
61407709,2018-02-17,and,M,USA,36
22437496,2017-04-21,iOS,F,USA,28
29243931,2017-06-29,and,F,USA,24
56445537,2018-01-02,iOS,F,DEU,15
24040897,2016-09-15,and,F,USA,23
22870987,2016-04-20,iOS,F,BRA,26
95278727,2017-02-20,iOS,F,BRA,19
79340249,2017-11-29,and,M,BRA,24
12546286,2016-06-13,and,M,BRA,18
28562355,2016-12-02,and,F,BRA,20
47876958,2015-11-17,and,M,BRA,15
90765112,2017-07-13,and,F,CAN,21
71910153,2017-03-09,and,F,USA,26
42400620,2018-01-04,iOS,M,USA,23
82866762,2016-12-19,iOS,F,USA,20
42967564,2017-06-10,and,M,BRA,24
66805130,2018-03-12,and,M,TUR,22
63532538,2017-10-06,iOS,F,DEU,22
66614102,2018-02-08,and,F,DEU,24
79289109,2017-11-22,and,F,BRA,20
20307251,2016-08-29,and,F,DEU,15
44731854,2018-03-06,iOS,M,USA,30
82561581,2017-08-29,iOS,F,FRA,28
95999470,2015-10-05,iOS,M,USA,15
43232080,2018-02-23,iOS,M,USA,15
25232480,2017-09-12,and,M,USA,19
15993940,2017-11-12,iOS,F,DEU,16
70229596,2016-11-18,and,F,USA,19
24843645,2017-09-26,iOS,M,CAN,16
44966836,2017-03-27,iOS,M,BRA,34
82460736,2016-02-16,and,M,BRA,17
93070825,2018-01-07,iOS,F,USA,31
70546122,2018-02-27,and,M,BRA,28
82544956,2018-03-10,iOS,F,TUR,16
62694665,2017-10-01,and,F,USA,40
65076434,2017-11-01,iOS,F,FRA,22
90783242,2016-10-07,and,M,BRA,17
92724991,2018-03-14,iOS,F,USA,45
48800260,2017-04-26,and,F,USA,15
45165889,2018-01-20,and,M,USA,20
68854439,2015-11-28,and,M,USA,15
68641900,2018-02-16,and,M,BRA,34
80364272,2018-01-29,and,M,TUR,39
72267446,2018-01-05,and,F,BRA,23
87195562,2016-05-07,iOS,M,USA,23
87709246,2018-03-10,and,M,BRA,27
31460557,2017-09-07,iOS,F,USA,20
77194676,2017-05-13,iOS,F,USA,15
19467345,2017-07-02,and,F,DEU,20
67956289,2017-12-18,and,M,USA,15
69852149,2017-05-11,and,M,USA,23
95389896,2018-03-14,iOS,F,CAN,16
52105746,2018-02-11,and,F,FRA,16
97989952,2016-10-20,iOS,F,USA,41
32810576,2018-02-15,iOS,F,BRA,16
91591874,2017-01-05,and,M,TUR,17
24752611,2018-02-25,iOS,M,BRA,32
90182193,2017-10-19,and,F,DEU,17
69512563,2018-02-14,iOS,F,USA,25
82490013,2017-07-19,and,F,USA,19
36443173,2018-02-09,iOS,F,USA,18
17662782,2017-02-19,and,F,BRA,18
19700373,2016-11-23,and,F,USA,15
67293907,2017-11-12,iOS,F,BRA,32
19976107,2017-03-04,and,M,TUR,31
